ID	DateTime	Action	LicenseCode	ApplicationName	User	Computer	TotalApplicationInstancesPerLicense	LicenseDuration	TotalLicensePerUser	TotalLicenses	InstancesPerApplication	ApplicationInstancesPerLicense	ApplicationDuration	TotalApplications	TotalApplicationsPerUser
520	 2019-10-07 14:51:29.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 02:36:10	1	16	1	1	 02:36:10	4	1
521	 2019-10-07 15:13:27.000	IN	AEC COLLECTION	87176NAVMAN_2019_0F	User17	Computer	1	 75:10:08	1	16	0	0	 75:10:08	1	1
522	 2019-10-07 15:35:50.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	0	 03:20:31	0	15	0	0	 03:20:31	3	0
523	 2019-10-07 15:42:22.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	1	 00:06:32	1	16	1	1	 167:05:47	3	1
524	 2019-10-07 15:44:43.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	2	 00:08:53	1	16	2	2	 167:08:08	3	1
525	 2019-10-07 16:06:38.000	IN	AEC COLLECTION	87176NAVMAN_2019_0F	User27	Computer	1	 70:46:46	1	16	0	0	 93:33:14	0	1
526	 2019-10-07 16:07:29.000	OUT	AEC COLLECTION	87176NAVMAN_2019_0F	User27	Computer	2	 70:47:37	1	16	1	1	 00:00:51	1	2
527	 2019-10-07 16:12:39.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User8	Computer	3	 70:43:54	1	16	1	1	 71:14:36	4	2
528	 2019-10-07 16:16:22.000	IN	AEC COLLECTION	86917RVT_2018_0F	User17	Computer	0	 76:13:03	0	15	0	0	 76:50:20	2	0
529	 2019-10-07 16:22:29.001	OUT	AEC COLLECTION	86604ACD_2017_0F	User20	Computer	2	 06:39:14	1	15	1	1	 00:00:00	1	2
530	 2019-10-07 16:41:18.001	OUT	AEC COLLECTION	86604ACD_2017_0F	User11	Computer	2	 77:17:32	1	15	1	1	 77:17:32	2	2
531	 2019-10-07 16:41:51.000	IN	AEC COLLECTION	86604ACD_2017_0F	User11	Computer	1	 77:18:05	1	15	0	0	 77:18:05	1	1
532	 2019-10-07 16:42:09.001	OUT	AEC COLLECTION	86604ACD_2017_0F	User11	Computer	2	 77:18:23	1	15	1	1	 00:00:18	2	2
533	 2019-10-07 16:42:33.000	IN	AEC COLLECTION	86604ACD_2017_0F	User11	Computer	1	 77:18:47	1	15	0	0	 00:00:42	1	1
534	 2019-10-07 17:04:04.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	2	 72:30:17	1	15	2	2	 72:30:17	10	1
535	 2019-10-07 17:24:08.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User25	Computer	1	 79:33:40	1	16	1	1	 95:22:51	3	1
536	 2019-10-07 17:29:32.000	IN	AEC COLLECTION	87084ACD_2019_0F	User19	Computer	0	 08:38:31	0	15	0	0	 08:38:31	2	0
537	 2019-10-07 17:35:57.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User15	Computer	1	 143:15:29	1	16	1	1	 143:15:29	3	1
538	 2019-10-07 17:37:12.000	IN	AEC COLLECTION	87084ACD_2019_0F	User1	Computer	0	 72:06:21	0	15	0	0	 72:06:21	2	0
539	 2019-10-07 17:41:45.000	IN	AEC COLLECTION	86917RVT_2018_0F	User25	Computer	0	 79:51:17	0	14	0	0	 95:40:28	2	0
540	 2019-10-07 17:41:46.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User8	Computer	4	 72:13:01	1	14	1	1	 75:37:53	3	3
541	 2019-10-07 17:50:53.000	IN	AEC COLLECTION	87084ACD_2019_0F	User15	Computer	0	 143:30:25	0	13	0	0	 143:30:25	2	0
542	 2019-10-07 18:03:14.001	OUT	AEC COLLECTION	86604ACD_2017_0F	User11	Computer	2	 78:39:28	1	13	1	1	 01:20:41	2	2
543	 2019-10-07 18:04:29.000	IN	AEC COLLECTION	86604ACD_2017_0F	User11	Computer	1	 78:40:43	1	13	0	0	 01:21:56	1	1
544	 2019-10-07 18:22:47.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	1	 75:27:14	1	13	0	0	 75:27:14	3	1
545	 2019-10-07 18:22:50.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	0	 75:27:17	0	12	0	0	 75:59:07	9	0
546	 2019-10-07 18:29:50.000	IN	AEC COLLECTION	87084ACD_2019_0F	User8	Computer	3	 73:01:05	1	12	0	0	 76:25:57	1	2
547	 2019-10-07 18:32:45.000	IN	AEC COLLECTION	87149RVT_2019_0F	User8	Computer	2	 73:04:00	1	12	0	0	 73:34:42	2	1
548	 2019-10-07 18:32:49.000	IN	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	1	 73:04:04	1	12	1	1	 73:04:04	9	1
549	 2019-10-07 18:32:51.000	IN	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	0	 73:04:06	0	11	0	0	 73:04:06	8	0
550	 2019-10-07 18:33:46.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	0	 71:29:47	0	10	0	0	 71:29:47	7	0
551	 2019-10-07 18:40:07.000	IN	AEC COLLECTION	87149RVT_2019_0F	User26	Computer	0	 100:59:00	0	9	0	0	 100:59:00	1	0
552	 2019-10-07 18:44:49.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	1	 74:11:02	1	9	1	1	 74:11:02	7	1
553	 2019-10-07 18:46:16.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	0	 74:12:29	0	8	0	0	 74:12:29	6	0
554	 2019-10-07 19:03:38.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	2	 73:48:55	1	8	2	2	 73:49:27	6	1
555	 2019-10-07 19:03:46.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	1	 73:49:03	1	8	1	1	 73:49:35	6	1
556	 2019-10-07 19:03:46.001	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	0	 73:49:03	0	7	0	0	 73:49:35	5	0
557	 2019-10-07 19:04:54.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 73:35:37	1	7	1	1	 73:35:37	5	1
558	 2019-10-07 19:08:04.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	0	 73:38:47	0	6	0	0	 73:38:47	4	0
559	 2019-10-07 21:19:03.000	OUT	AEC COLLECTION	 87093RECAP_2019_0F	User24	Computer	3	 05:43:13	1	6	1	1	 00:00:00	1	2
560	 2019-10-07 21:20:10.000	IN	AEC COLLECTION	 87093RECAP_2019_0F	User24	Computer	2	 05:44:20	1	6	0	0	 00:01:07	0	1
561	 2019-10-07 22:54:00.000	IN	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	1	 07:18:10	1	6	1	1	 174:17:25	2	1
562	 2019-10-08 09:30:30.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 14:22:26	1	7	1	1	 14:22:26	5	1
563	 2019-10-08 09:33:58.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	1	 14:30:12	1	8	1	1	 14:30:12	6	1
564	 2019-10-08 09:34:58.000	IN	AUTOCAD	87084ACD_2019_0F	User22	Computer	0	 182:53:43	1	0	0	0	 182:53:43	0	2
565	 2019-10-08 09:36:05.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	1	 15:03:14	1	9	1	1	 15:03:14	7	1
566	 2019-10-08 09:37:02.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 15:03:16	1	10	1	1	 15:03:16	8	1
567	 2019-10-08 09:37:32.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	2	 14:33:46	1	10	2	2	 14:33:46	8	1
568	 2019-10-08 09:38:25.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	2	 15:04:39	1	10	2	2	 15:04:39	8	1
569	 2019-10-08 09:43:45.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	1	 14:57:29	1	11	1	1	 14:57:29	9	1
570	 2019-10-08 09:44:23.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	3	 14:40:37	1	11	3	3	 14:40:37	9	1
571	 2019-10-08 09:44:41.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	2	 15:11:50	1	11	2	2	 15:11:50	9	1
572	 2019-10-08 09:46:19.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 14:38:15	1	11	2	2	 14:38:15	9	1
573	 2019-10-08 09:49:31.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	1	 15:26:41	1	12	1	1	 15:26:44	2	1
574	 2019-10-08 09:50:29.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User17	Computer	1	 17:34:07	1	13	1	1	 17:34:07	3	1
575	 2019-10-08 10:05:07.000	OUT	AUTOCAD	87084ACD_2019_0F	User19	Computer	1	 00:00:00	1	1	1	1	 16:35:35	1	1
576	 2019-10-08 10:06:03.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	2	 15:43:13	1	13	1	1	 15:43:13	10	2
577	 2019-10-08 10:11:33.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 138:04:43	1	14	1	1	 138:04:43	3	1
578	 2019-10-08 10:15:56.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	2	 15:29:40	1	14	2	2	 15:29:40	10	1
579	 2019-10-08 10:17:28.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	1	 93:56:12	1	15	1	1	 93:56:12	4	1
580	 2019-10-08 10:23:36.001	OUT	AEC COLLECTION	86604ACD_2017_0F	User25	Computer	1	 16:41:51	1	16	1	1	 96:33:08	2	1
581	 2019-10-08 10:23:45.000	IN	AEC COLLECTION	86604ACD_2017_0F	User25	Computer	0	 16:42:00	0	15	0	0	 96:33:17	1	0
582	 2019-10-08 11:05:59.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User8	Computer	3	 16:33:08	1	15	1	1	 16:36:09	2	2
583	 2019-10-08 11:16:55.000	IN	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	0	 19:41:05	0	14	0	0	 186:40:20	2	0
584	 2019-10-08 11:16:59.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	1	 00:00:04	1	15	1	1	 168:41:49	11	1
585	 2019-10-08 11:21:49.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User26	Computer	1	 16:41:42	1	16	1	1	 16:41:42	5	1
586	 2019-10-08 11:35:30.001	OUT	AEC COLLECTION	86604ACD_2017_0F	User5	Computer	3	 17:12:40	1	16	1	1	 94:47:42	2	3
587	 2019-10-08 11:51:56.000	IN	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	0	 95:30:40	0	15	0	0	 95:30:40	4	0
588	 2019-10-08 11:56:02.000	IN	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	0	 00:39:07	0	14	0	0	 169:20:52	10	0
589	 2019-10-08 11:56:43.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	1	 00:00:41	1	15	1	1	 00:00:41	11	1
590	 2019-10-08 11:56:52.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	2	 00:00:50	1	15	1	1	 20:21:02	5	2
591	 2019-10-08 11:57:35.000	IN	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	1	 00:01:33	1	15	0	0	 00:01:33	10	1
592	 2019-10-08 12:10:28.000	IN	AEC COLLECTION	87149RVT_2019_0F	User26	Computer	0	 17:30:21	0	14	0	0	 17:30:21	4	0
593	 2019-10-08 12:32:01.000	IN	AEC COLLECTION	86706RVT_2017_0F	User20	Computer	1	 26:48:46	1	14	0	0	 26:48:46	9	1
594	 2019-10-08 12:39:18.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	2	 18:16:28	1	14	0	0	 18:16:31	3	2
595	 2019-10-08 12:39:25.000	IN	AEC COLLECTION	86604ACD_2017_0F	User5	Computer	1	 18:16:35	1	14	0	0	 95:51:37	1	1
596	 2019-10-08 12:41:13.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	0	 18:18:23	0	13	0	0	 18:18:23	8	0
597	 2019-10-08 12:49:47.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 00:08:34	1	14	1	1	 00:08:34	9	1
598	 2019-10-08 12:50:11.000	IN	AEC COLLECTION	86604ACD_2017_0F	User20	Computer	0	 27:06:56	0	13	0	0	 20:27:42	0	0
599	 2019-10-08 12:53:07.000	IN	AEC COLLECTION	87149RVT_2019_0F	User9	Computer	1	 77:12:33	1	13	0	0	 77:12:33	2	1
600	 2019-10-08 12:54:25.000	IN	AEC COLLECTION	86706RVT_2017_0F	User9	Computer	0	 77:13:51	0	12	0	0	 78:03:10	8	0
601	 2019-10-08 12:54:34.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	2	 00:13:21	1	12	1	1	 00:15:16	3	2
602	 2019-10-08 12:57:42.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User20	Computer	1	 00:07:31	1	13	1	1	 00:00:00	4	1
603	 2019-10-08 14:17:17.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User9	Computer	1	 01:22:52	1	14	1	1	 01:22:52	9	1
604	 2019-10-08 14:20:43.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	2	 02:24:41	1	14	1	1	 03:03:48	3	2
605	 2019-10-08 14:23:44.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User13	Computer	4	 19:19:58	1	14	1	1	 93:09:01	2	2
606	 2019-10-08 14:24:57.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User20	Computer	2	 01:34:46	1	14	1	1	 01:52:56	10	2
607	 2019-10-08 14:35:54.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	2	 142:29:04	1	14	2	2	 142:29:04	4	1
608	 2019-10-08 14:45:05.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 142:38:15	1	14	1	1	 142:38:15	4	1
609	 2019-10-08 14:47:42.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	2	 142:40:52	1	14	2	2	 142:40:52	4	1
610	 2019-10-08 14:48:23.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 142:41:33	1	14	1	1	 142:41:33	4	1
611	 2019-10-08 14:49:42.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 142:42:52	0	13	0	0	 142:42:52	3	0
612	 2019-10-08 14:51:05.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 00:01:23	1	14	1	1	 00:01:23	4	1
613	 2019-10-08 14:52:14.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User9	Computer	2	 01:57:49	1	14	1	1	 01:59:07	5	2
614	 2019-10-08 15:06:30.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	2	 00:16:48	1	14	2	2	 00:16:48	5	1
615	 2019-10-08 15:30:10.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 20:56:24	1	14	1	1	 20:56:24	10	1
616	 2019-10-08 15:30:17.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	2	 20:56:31	1	14	2	2	 20:56:31	10	1
617	 2019-10-08 15:35:03.000	IN	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	1	 03:39:01	1	14	0	0	 04:18:08	2	1
618	 2019-10-08 15:46:10.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 21:12:24	1	14	1	1	 21:12:24	10	1
619	 2019-10-08 15:46:18.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	2	 21:12:32	1	14	2	2	 21:12:32	10	1
620	 2019-10-08 16:02:57.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 21:29:11	1	14	1	1	 21:29:11	10	1
621	 2019-10-08 16:03:05.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	2	 21:29:19	1	14	2	2	 21:29:19	10	1
622	 2019-10-08 17:06:42.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User1	Computer	1	 23:29:30	1	15	1	1	 23:29:30	3	1
623	 2019-10-08 17:15:28.000	IN	AEC COLLECTION	86706RVT_2017_0F	User22	Computer	1	 199:32:57	1	15	0	0	 199:32:57	9	1
624	 2019-10-08 18:00:41.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 03:10:59	1	15	1	1	 03:10:59	5	1
625	 2019-10-08 18:02:51.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 03:13:09	0	14	0	0	 03:13:09	4	0
626	 2019-10-08 18:26:24.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 23:52:38	1	14	1	1	 23:52:38	9	1
627	 2019-10-08 18:28:54.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	0	 23:55:08	0	13	0	0	 23:55:08	8	0
628	 2019-10-08 18:35:41.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 05:54:28	1	13	0	0	 05:54:28	7	1
629	 2019-10-08 18:40:20.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	1	 23:54:04	1	13	1	1	 23:54:04	7	1
630	 2019-10-08 18:43:08.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	0	 06:01:55	0	12	0	0	 06:03:50	3	0
631	 2019-10-08 18:44:28.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	0	 23:58:12	0	11	0	0	 23:58:12	6	0
632	 2019-10-08 18:47:37.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	0	 06:51:35	0	10	0	0	 27:11:47	2	0
633	 2019-10-08 18:48:32.000	IN	AEC COLLECTION	87084ACD_2019_0F	User8	Computer	2	 24:15:41	1	10	0	0	 24:18:42	2	1
634	 2019-10-08 18:48:58.000	IN	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	1	 24:16:07	1	10	1	1	 24:16:07	6	1
635	 2019-10-08 18:49:01.000	IN	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	0	 24:16:10	0	9	0	0	 24:16:10	5	0
636	 2019-10-08 18:56:37.000	IN	AEC COLLECTION	87176NAVMAN_2019_0F	User27	Computer	1	 97:36:45	1	9	0	0	 26:49:59	0	1
637	 2019-10-08 18:56:45.000	IN	AEC COLLECTION	86706RVT_2017_0F	User27	Computer	0	 97:36:53	0	8	0	0	 97:36:53	4	0
638	 2019-10-08 18:59:46.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	3	 23:56:00	1	8	2	2	 23:56:00	4	2
639	 2019-10-08 19:02:07.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	2	 23:58:21	1	8	1	1	 23:58:21	4	2
640	 2019-10-08 19:03:45.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 23:55:41	1	8	1	1	 23:55:41	4	1
641	 2019-10-08 19:04:03.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User13	Computer	1	 24:00:17	1	8	0	0	 97:49:20	1	1
642	 2019-10-08 19:04:04.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	0	 23:56:00	0	7	0	0	 23:56:00	3	0
643	 2019-10-08 19:04:10.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	0	 24:00:24	0	6	0	0	 24:00:24	2	0
644	 2019-10-08 19:12:18.000	IN	AUTOCAD	87084ACD_2019_0F	User19	Computer	0	 09:07:11	0	0	0	0	 25:42:46	1	0
645	 2019-10-09 08:27:55.000	OUT	AUTOCAD	87084ACD_2019_0F	User19	Computer	1	 13:15:37	1	1	1	1	 13:15:37	2	1
646	 2019-10-09 09:30:24.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	1	 14:45:56	1	7	1	1	 14:45:56	3	1
647	 2019-10-09 09:30:34.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	2	 14:46:06	1	7	2	2	 14:46:06	3	1
648	 2019-10-09 09:32:19.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 15:03:25	1	8	1	1	 15:03:25	4	1
649	 2019-10-09 09:32:59.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 14:28:55	1	9	1	1	 14:28:55	5	1
650	 2019-10-09 09:42:24.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	1	 14:38:14	1	10	1	1	 14:38:14	6	1
651	 2019-10-09 09:43:19.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User13	Computer	2	 14:39:09	1	10	1	1	 14:39:16	2	2
652	 2019-10-09 09:46:52.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	2	 15:17:58	1	10	2	2	 15:17:58	6	1
653	 2019-10-09 09:47:48.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 15:04:40	1	11	1	1	 15:12:07	7	1
654	 2019-10-09 09:47:56.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	2	 15:04:48	1	11	1	1	 15:04:48	3	2
655	 2019-10-09 09:48:48.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 14:44:44	1	11	2	2	 14:44:44	7	1
656	 2019-10-09 09:53:56.000	OUT	AEC COLLECTION	87176NAVMAN_2019_0F	User27	Computer	1	 14:57:11	1	12	1	1	 14:57:19	1	1
657	 2019-10-09 09:53:59.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User27	Computer	2	 14:57:14	1	12	1	1	 14:57:14	8	2
658	 2019-10-09 09:54:12.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	3	 14:50:02	1	12	2	2	 14:50:02	8	2
659	 2019-10-09 09:57:09.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	4	 14:52:59	1	12	3	3	 14:52:59	8	2
660	 2019-10-09 09:59:15.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 15:56:24	1	13	1	1	 15:56:24	4	1
661	 2019-10-09 10:13:44.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 16:10:53	0	12	0	0	 16:10:53	3	0
662	 2019-10-09 10:28:42.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 00:14:58	1	13	1	1	 00:14:58	4	1
663	 2019-10-09 10:45:02.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	3	 15:40:58	1	13	3	3	 15:40:58	8	1
664	 2019-10-09 10:55:53.000	IN	AEC COLLECTION	87176NAVMAN_2019_0F	User27	Computer	1	 15:59:08	1	13	0	0	 15:59:16	0	1
665	 2019-10-09 10:55:58.000	OUT	AEC COLLECTION	87176NAVMAN_2019_0F	User27	Computer	2	 15:59:13	1	13	1	1	 00:00:05	1	2
666	 2019-10-09 10:58:08.000	IN	AUTOCAD	87084ACD_2019_0F	User19	Computer	0	 15:45:50	0	0	0	0	 15:45:50	1	0
667	 2019-10-09 11:03:09.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User19	Computer	1	 41:33:37	1	14	1	1	 00:00:00	5	1
668	 2019-10-09 11:03:36.000	OUT	AUTOCAD	86604ACD_2017_0F	User5	Computer	1	 00:00:00	2	1	1	1	 22:24:11	1	3
669	 2019-10-09 11:05:51.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User19	Computer	2	 41:36:19	1	14	2	2	 00:02:42	5	1
670	 2019-10-09 11:07:32.000	IN	AEC COLLECTION	87149RVT_2019_0F	User19	Computer	1	 41:38:00	1	14	1	1	 00:04:23	5	1
671	 2019-10-09 11:23:38.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	1	 16:36:01	1	15	1	1	 23:26:03	9	1
672	 2019-10-09 11:28:43.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User19	Computer	2	 41:59:11	1	15	1	1	 00:30:35	2	2
673	 2019-10-09 11:37:32.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	2	 16:49:55	1	15	1	1	 16:49:55	6	2
674	 2019-10-09 11:39:02.000	IN	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	1	 16:51:25	1	15	0	0	 23:41:27	8	1
675	 2019-10-09 11:52:28.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 01:38:44	0	14	0	0	 01:38:44	5	0
676	 2019-10-09 12:08:57.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User15	Computer	1	 42:18:04	1	15	1	1	 42:18:04	3	1
677	 2019-10-09 12:09:08.000	IN	AEC COLLECTION	87084ACD_2019_0F	User15	Computer	0	 42:18:15	0	14	0	0	 42:18:15	2	0
678	 2019-10-09 12:12:44.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	2	 17:25:07	1	14	1	1	 00:33:42	9	2
679	 2019-10-09 12:17:24.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 17:13:20	1	14	2	2	 17:13:20	9	1
680	 2019-10-09 12:17:45.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 17:13:41	1	14	1	1	 17:13:41	9	1
681	 2019-10-09 12:25:03.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 17:20:59	1	14	2	2	 17:20:59	9	1
682	 2019-10-09 12:27:48.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User3	Computer	3	 17:43:20	1	14	1	1	 121:57:00	3	2
683	 2019-10-09 12:29:21.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 17:25:17	1	14	1	1	 17:25:17	9	1
684	 2019-10-09 12:29:29.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User14	Computer	2	 17:25:25	1	14	1	1	 00:00:00	3	2
685	 2019-10-09 12:30:17.000	IN	AEC COLLECTION	86917RVT_2018_0F	User14	Computer	1	 17:26:13	1	14	0	0	 00:00:48	2	1
686	 2019-10-09 12:30:23.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 17:26:19	1	14	2	2	 17:26:19	9	1
687	 2019-10-09 12:46:43.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	3	 17:59:06	1	14	1	1	 21:11:40	3	3
688	 2019-10-09 12:47:08.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 17:43:04	1	14	1	1	 17:43:04	9	1
689	 2019-10-09 12:50:37.000	IN	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	2	 18:03:00	1	14	0	0	 01:11:35	8	2
690	 2019-10-09 12:51:55.000	IN	AEC COLLECTION	87084ACD_2019_0F	User3	Computer	2	 18:07:27	1	14	0	0	 122:21:07	2	1
691	 2019-10-09 13:06:54.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 18:19:17	1	14	0	0	 18:19:17	4	1
692	 2019-10-09 13:11:24.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	1	 25:19:28	1	15	1	1	 25:19:28	5	1
693	 2019-10-09 14:09:52.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 19:40:58	1	15	1	1	 19:40:58	8	1
694	 2019-10-09 14:15:03.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User22	Computer	2	 220:32:32	1	15	1	1	 28:40:05	3	2
695	 2019-10-09 14:15:16.000	IN	AEC COLLECTION	87084ACD_2019_0F	User22	Computer	1	 220:32:45	1	15	0	0	 28:40:18	2	1
